id,title,year,price_eur
10031317870561508950,Pourquoi je mens ?,1988,58.12
12224992393645814493,The Road Less Traveled,1994,8.75
12275791005744615235,From Here to Eternity,2025,82.92
14479064570717683923,From Here to Eternity,2019,36.67
14808869191944026466,Arms and the Man,1905,36.0
15360060152111528927,Look to Windward,2010,69.17
18158739246788984552,Edna O'Brien,2023,13.33
13681095157511251362,A Darkling Plain,2015,30.0
9703580260972109012,Pale Kings and Princes,2001,23.96
10198357669627070648,Consider the Lilies,1986,29.58
14654497210333294022,Jesting Pilate,2021,72.92
10374681077929965189,The Wings of the Dove,1994,74.79
17921837040987593869,Taming a Sea Horse,1987,69.16
13955138995158803943,Arms and the Man,1883,51.46
13777841645202164131,Dying of the Light,1999,10.99
13838614320370683900,Nectar in a Sieve,1987,11.75
15532279950069351552,All Passion Spent,2023,5.83
10498053357083822043,Endless Night,1871,29.99
14202602413185868982,Infinite Jest,1995,80.83
14667392704367995961,Terrible Swift Sword,2025,33.5
10188403748679163282,This Side of Paradise,2020,20.83
13717010620336957778,Nectar in a Sieve,2011,13.25
11223274205153625336,That Hideous Strength,1991,8.33
11735379573497348957,Frequent Hearses,1996,23.0
12295491865365003838,A Swiftly Tilting Planet,2004,17.92
16062178961392617371,The Lathe of Heaven,1986,61.04
14655745049989860479,A Passage to India,2005,55.42
15600227820682973089,To Sail Beyond the Sunset,2008,61.5
11106254916314211620,Great Work of Time,1986,55.99
15009947870993381692,To Say Nothing of the Dog,1991,21.5
16031255331323513555,The Soldier's Art,2014,75.83
10521836515217598265,Antic Hay,2018,58.5
12929653354677902055,What's Become of Waring,2006,40.42
12140656008487505838,Terrible Swift Sword,1993,46.88
16316130866661976659,If I Forget Thee Jerusalem,1991,29.17
13447284634695621055,The Wings of the Dove,1997,75.83
17173019846083771851,The Other Side of Silence,1998,26.25
15713278947024888408,Consider the Lilies,1990,29.38
16533152627429200492,O Pioneers!,2003,55.75
14167355499452401640,A Catskill Eagle,2003,66.0
17013622545686945244,Have His Carcase,1871,13.33
14309167292857715903,The Other Side of Silence,2006,68.96
16166412002026698275,Dying of the Light,2024,34.38
16628201163960234813,Fair Stood the Wind for France,2011,60.62
11579158140436393893,Le Couloir de tous les mépris,1998,31.25
9477570064864250984,The Daffodil Sky,2017,70.42
15227608679507776200,Surprised by Joy,2003,58.0
9676371646729766446,East of Eden,1996,9.0
16912850704638445190,Waiting for the Barbarians,1990,3.96
11677012709288950483,Clouds of Witness,2011,74.79
10611614426556462884,The Stars' Tennis Balls,2003,29.17
12894233635608672076,To Sail Beyond the Sunset,2000,22.29
10493759283030427244,A Handful of Dust,2020,10.83
14539326000481036400,Frequent Hearses,2024,36.0
14040635681872822068,That Hideous Strength,2008,82.5
14573413153929404346,The Curious Incident of the Dog in the Night-Time,2024,6.0
9892728130900807182,L'Odeur du sanglier,2017,80.83
12083099874107207487,Fame Is the Spur,1904,41.25
13222686128865333230,Vile Bodies,1955,37.49
11956848444743947558,From Here to Eternity,2004,73.54
12491696648284267894,Iphigenie auf Tauris,2006,67.0
11645918157174776935,O Jerusalem!,2023,42.71
9422160706074782580,Quo Vadis,2007,21.66
12844265731503799558,Behold the Man,1994,28.12
15582675282187660116,Endless Night,2015,77.0
17948688082023394539,A Catskill Eagle,2025,79.99
17079215217143100168,A Swiftly Tilting Planet,2017,31.46
10580996859244176026,Vile Bodies,2012,36.75
14301657650446342078,Little Hands Clapping,1986,52.75
11884068376942425054,Endless Night,2011,22.49
11206370103917671506,Of Mice and Men,2004,73.75
15228113006317758417,The Monkey's Raincoat,1905,43.0
13688408985417440590,An Instant In The Wind,2007,41.25
15283350850458794578,To Sail Beyond the Sunset,1999,8.75
14480886289397494496,This Side of Paradise,1987,70.0
11936846236545575872,Nine Coaches Waiting,2011,12.92
13684881076224847913,A Farewell to Arms,2008,8.54
15776989099947760773,Infinite Jest,1993,40.83
16426398587431440003,The Skull Beneath the Skin,2015,72.92
14248949229719474851,This Side of Paradise,2025,70.42
15430807315565351469,Paths of Glory,1995,23.54
10025084044627019377,The Heart Is a Lonely Hunter,2009,6.67
17725046561073189083,The Last Temptation,1990,78.12
11653370011507925039,Bury My Heart at Wounded Knee,1997,55.83
11794278426701458972,The Man Within,1987,44.75
13531463724258043470,All the King's Men,2008,32.08
15122915016713852743,The Heart Is a Lonely Hunter,1993,46.66
12940602200487461861,Little Hands Clapping,1994,63.96
11448124091494883987,The Other Side of Silence,1993,22.49
11127075604590829531,By Grand Central Station I Sat Down and Wept,2006,32.49
16250983761579590528,Deutschland. Ein Wintermärchen,2016,24.16
11773359646510134208,A Catskill Eagle,1996,78.96
13112600373562726174,La Peau des savants,1994,76.25
11587087895351652566,The Widening Gyre,2021,50.83
16519567219766700632,The Golden Apples of the Sun,1999,45.42
16845234756878037033,Pale Kings and Princes,1991,31.25
15518964136811506607,For a Breath I Tarry,2004,78.96
15253556950139443377,Le Désir des femmes fortes,1997,35.83
15667122747531304113,The Moving Finger,2015,37.0
11865917679242058715,By Grand Central Station I Sat Down and Wept,2019,46.66
13009949101300808825,Consider Phlebas,2022,72.92
9996062663675828247,Gone with the Wind,1991,66.25
10357533975162159218,It's a Battlefield,1938,59.58
17365638690554761585,Le Siècle de la rue voisine,2006,46.67
17834679778043384923,Everything is Illuminated,1990,57.25
14180846613689829805,The Wealth of Nations,2002,43.99
15873675805598816660,Shall not Perish,2023,53.33
9897816276605566921,The Heart Is Deceitful Above All Things,2006,46.04
17794322515055005898,An Instant In The Wind,2020,75.83
14728929816755661115,It's a Battlefield,1986,43.33
13526016271297847018,A Farewell to Arms,2018,54.5
10387584036878550940,As I Lay Dying,2022,13.0
17805415245274815451,The Stars' Tennis Balls,2006,43.33
9810429381891815065,Fame Is the Spur,2015,54.0
16675007515675671651,Vile Bodies,2026,58.75
16990840718781894348,The Mermaids Singing,1999,69.17
17488425430242600959,Precious Bane,2005,31.5
17448996216561869771,Mother Night,1986,25.75
16898516094039489505,Des Teufels General,1986,7.0
11564317553450304212,Nine Coaches Waiting,1997,23.25
16055214378319633026,The Widening Gyre,2013,54.5
16738083784447864487,The Waste Land,2002,33.33
18356340618320224228,"Such, Such Were the Joys",2020,33.75
14297563821744719696,Look to Windward,1905,14.79
15715934736821110411,Wildfire at Midnight,1991,15.83
10440103030007329999,Gone with the Wind,2008,49.0
15280986190176157095,Der Brief des Lord Chandos,2000,40.21
16366618405483500584,Moab Is My Washpot,1986,25.42
16846417853082276435,That Hideous Strength,2016,57.49
13701992205783187345,That Hideous Strength,1993,65.25
16087272402121777411,In Death Ground,2018,71.67
12105004411904086123,The Last Enemy,2002,10.83
16403821048292003406,Nectar in a Sieve,2023,13.75
15471483716021975746,Cabbages and Kings,1996,74.38
14885538358015825698,Vile Bodies,1886,65.0
15976955082347166186,The Mermaids Singing,2012,59.17
13462560230593113532,Consider the Lilies,2002,57.92
13011124621035308658,"Absalom, Absalom!",2011,24.0
11457413561750087339,Rosemary Sutcliff,1998,66.5
15455550770095375983,To Sail Beyond the Sunset,2013,45.42
15488608262581575704,A Catskill Eagle,2021,35.0
12044613916975239718,A Time to Kill,1871,12.75
13088302921749155370,Pale Kings and Princes,1986,49.58
11254089844742606533,Oh! To be in England,2001,37.49
9515335941068999844,The Moon by Night,2021,45.21
17086323993710471092,Precious Bane,2015,72.92
16988809795860632657,His Dark Materials,2021,3.75
12101618933206466484,The Needle's Eye,1958,66.0
16056867678157059181,La progéniture du mal,2013,15.42
14150420572522373534,The Sun Also Rises,1999,55.0
11434715616017465859,Mother Night,1986,46.46
15866901213400164739,Blithe Spirit,2012,25.21
10746224199911558366,Behold the Man,1988,46.5
14311610439279357299,Things Fall Apart,2006,46.99
13274125189488728844,Jacob Have I Loved,2015,10.42
10695796848334012901,The Painted Veil,2005,12.29
16815510081590570822,Eyeless in Gaza,2002,44.99
13417996036217604047,All Passion Spent,2004,76.66
11886189520627295162,Recalled to Life,2025,34.58
17663597808081716589,Precious Bane,2013,77.0
9717777421909237378,Great Work of Time,2013,78.0
9259526073732057137,All the King's Men,2011,62.08
16318484386867757833,La Promise du voyeur,1993,17.08
10384140305106991621,Many Waters,2017,62.71
10538405559949505198,Blood's a Rover,2008,18.75
17135335453024262395,After Many a Summer Dies the Swan,1994,61.99
12929086272132897872,The Monkey's Raincoat,1886,44.75
12007883909790612195,Tender Is the Night,2022,62.5
11902170020124558065,East of Eden,2016,74.16
12945142044544166260,The Millstone,2005,45.62
17917309593354684235,Dance Dance Dance,2006,68.75
13847679905561532912,Endless Night,2022,29.16
13971180337056353794,The Monkey's Raincoat,1987,67.08
17723815131579523787,Recalled to Life,2010,31.25
13718174351911033729,That Hideous Strength,1988,35.62
17266088073814290251,Pourquoi je mens ?,2012,6.66
9280633361864240465,Tender Is the Night,1987,62.5
17486843647507511882,The Little Foxes,2001,53.33
16306805512341394853,No Longer at Ease,1988,77.49
13021871125434315467,A Catskill Eagle,2026,34.0
17256458647132774903,A Glass of Blessings,2011,29.58
10035356690710073539,Time of our Darkness,2012,11.25
17143152513182808256,Dulce et Decorum Est,1993,71.04
14558042962282849391,The Painted Veil,1993,26.25
13510459201447762440,Look to Windward,1997,46.67
12903550270166884631,Consider Phlebas,2026,69.38
12475423863999850741,A Glass of Blessings,1997,12.71
17574874476155575267,Unweaving the Rainbow,2001,15.0
9709722175197223705,The Soldier's Art,1871,7.08
16313496236317131682,Shall not Perish,1997,4.58
17585961050179471045,The Proper Study,2001,16.67
16980763067361909905,A Many-Splendoured Thing,2017,64.5
10881221200038897104,Mr Standfast,1995,8.75
15607871577138252125,Le Couloir de tous les mépris,2011,47.5
16794888516388996493,Of Mice and Men,2024,21.67
15699785317329990826,Beyond the Mexique Bay,2026,50.83
10666291217107181736,Dance Dance Dance,1999,51.25
17918774233028467867,Some Buried Caesar,2023,17.25
17116514788979434303,Shall not Perish,2020,58.99
11306719120709111804,The Far-Distant Oxus,2018,19.38
14419947963785393120,Leben des Galilei,2003,34.0
13170634068998724375,The Cricket on the Hearth,1992,27.71
11381222319986939630,Some Buried Caesar,1991,18.12
17707283196653950564,It's a Battlefield,1998,11.67
14786399180220927172,Of Human Bondage,2022,74.75
11319933013706357648,The Painted Veil,2009,49.38
14619164818594737287,La Peau des savants,2016,46.67
17680284350833441818,East of Eden,2010,57.5
17791483391190664356,La Discipline des orphelins,2026,30.83
10596469941686567099,In Death Ground,1993,28.54
10687378394637454298,Things Fall Apart,2022,67.71
11419419527600797990,Time of our Darkness,2008,34.5
17509683496943998257,Look to Windward,2011,71.04
10481161319035873548,Vile Bodies,1986,51.5
11133037442327460109,That Good Night,1955,76.66
15857767267892147302,The Last Temptation,1990,68.75
10789544496691380481,Fear and Trembling,2004,53.33
17735088693421847950,La Soumission comme passion,1991,33.33
12253113491520982693,Cover Her Face,2000,27.75
10407359581236003172,As I Lay Dying,2018,57.92
13731461983476511193,Eyeless in Gaza,1990,50.83
17490727763422491838,Brandy of the Damned,2014,23.33
12402120372011452571,Blithe Spirit,2014,77.08
15324150346372408399,Le Couloir de tous les mépris,1991,61.88
14237054118379439811,Oh! To be in England,1988,67.08
10787455331159702714,The Parliament of Man,2018,10.83
14756033512778581516,In a Dry Season,1988,46.25
11307724839775859494,Carrion Comfort,1994,65.83
16327495954459616582,Jacob Have I Loved,2004,53.25
9730119545523241406,Unweaving the Rainbow,1999,53.33
10938617735629206624,"Look Homeward, Angel",1990,23.32
13721866290440209692,For Whom the Bell Tolls,2006,17.49
9561023522302645183,In Death Ground,2007,31.5
15529579644302474537,The Doors of Perception,2018,20.83
12479609027662532257,Dying of the Light,2007,56.88
13323410934524563921,Where Angels Fear to Tread,2012,7.49
10061778536687794088,L'Odeur du sanglier,2000,16.66
15153618394814132364,By Grand Central Station I Sat Down and Wept,2013,74.38
12729227251392540079,Consider the Lilies,1996,17.08
13701993920764820471,Great Work of Time,2016,76.5
10008595792311130279,Bury My Heart at Wounded Knee,2021,44.58
10443881278744097752,A Summer Bird-Cage,2007,33.99
9310267825554245020,The Millstone,1988,47.29
13132800345343474211,To Say Nothing of the Dog,1991,43.25
16411847463414667487,Vanity Fair,2004,38.5
16981297262534364019,The Needle's Eye,1994,77.71
10365514527371876284,After Many a Summer Dies the Swan,2017,57.92
13021269658130733953,The Wives of Bath,2017,5.83
17034081515650143877,Pourquoi je mens ?,1987,38.33
14728804640501628010,For a Breath I Tarry,1997,13.54
15198277533991506904,After Many a Summer Dies the Swan,2024,6.5
14711039299770973730,An Acceptable Time,1988,30.42
11495947623383931571,A Farewell to Arms,1955,4.25
9593530360286811938,"Such, Such Were the Joys",2015,77.71
11675303735632960368,The Doors of Perception,1990,44.0
17646559007742859682,The Grapes of Wrath,2000,56.25
15562014565364695598,Berlin Alexanderplatz,2008,52.08
9911416596485676513,"Such, Such Were the Joys",1993,77.08
12088342440536112385,A Summer Bird-Cage,2004,73.25
14684924875385618177,In a Dry Season,2021,51.88
10233228590152108470,The Moon by Night,1995,48.33
12116837335775580283,Ego Dominus Tuus,1999,65.42
15414590573750817476,Tender Is the Night,1886,9.79
11450279342415930344,Let Us Now Praise Famous Men,2015,70.0
16077519612115864204,As I Lay Dying,1871,59.16
10479620472833633899,Tender Is the Night,2026,72.29
16331804313589354308,The Proper Study,1997,58.25
16887438314527556481,The Little Foxes,1991,69.79
14186105192975930988,Number the Stars,1987,18.54
11279060425123972126,Precious Bane,2009,43.54
9999452618375602954,The Daffodil Sky,2020,3.75
9800066018477943770,Endless Night,2011,37.71
14246810258545727165,The Golden Bowl,2008,66.5
17169937469531941896,Winnetou,2009,36.67
13564757911161440526,The Last Enemy,1938,3.33
18305342173957664723,Die neuen Leiden des jungen Werthers,2019,72.5
11456485197040533509,The Waste Land,2010,66.66
11734401111387165124,As I Lay Dying,1871,7.71
17448661346405283666,The Way Through the Woods,2024,82.49
18173123444892315031,Tirra Lirra by the River,2007,83.33
14552588457644393500,The Sun Also Rises,2006,73.5
17788856127433972226,Cover Her Face,1988,58.33
10498477933475134325,The Line of Beauty,2011,11.0
16930712963169697940,Edna O'Brien,1904,79.38
9530923651926560819,"Those Barren Leaves, Thrones, Dominations",2010,53.96
17999476822896002602,Infinite Jest,2025,5.0
10334706907692668947,Blood's a Rover,2004,12.49
18419131077972284417,The Lathe of Heaven,2004,61.5
10287722714204893483,The Sun Also Rises,2005,61.75
16247564952486117768,The Doors of Perception,1988,34.38
12520515436465119870,The Violent Bear It Away,2005,12.71
13495565754718910924,The House of Mirth,2020,66.25
16301789773365271121,A Monstrous Regiment of Women,1886,41.5
17813314129466162488,La Discipline des orphelins,2021,46.5
15339773520936378695,Dulce et Decorum Est,1990,67.5
16137015223451905956,No Country for Old Men,1991,59.99
18024636551264374451,To Sail Beyond the Sunset,2001,7.71
16982217999938131092,Des Teufels General,2001,9.16
12313058316611073447,La Discipline des orphelins,1996,22.92
13446726370704571170,Dulce et Decorum Est,1990,29.25
12187359259320921114,Great Work of Time,2001,47.5
15939960880093899097,Infinite Jest,1988,4.38
11977485099844435772,For Whom the Bell Tolls,2016,24.38
17004128907688974808,The Moving Finger,2004,20.0
13913227686259286025,The Moon by Night,1999,32.5
14551598547443308302,Precious Bane,2022,46.46
17622798039111473746,Cabbages and Kings,2004,33.33
10292157058873174869,Antic Hay,2000,76.88
13882802001118826230,La Discipline des orphelins,2002,61.75
18362705739095594166,O Pioneers!,1994,54.16
17541277175643084292,Ring of Bright Water,1904,72.25
11210200217702475612,No Highway,2011,74.25
9262694198375009027,Stranger in a Strange Land,2008,77.71
11620466778276571424,Everything is Illuminated,2014,46.66
9335024996494965897,To Your Scattered Bodies Go,1904,54.58
10834534713968445271,The Last Temptation,1997,78.96
10792344072491194806,Pale Kings and Princes,2023,77.29
14557050053458461351,Fabian,2024,44.99
12159703718340275843,The Golden Apples of the Sun,2006,48.75
10443328748941974723,Recalled to Life,2012,37.92
16889661228688077699,The Torment of Others,2008,69.5
11457132083369002801,"If Not Now, When?",2011,5.5
12229859334974220802,A Confederacy of Dunces,2014,53.54
9963941442027108924,Rosemary Sutcliff,2011,9.99
18090492809693887914,Haus ohne Hüter,1988,24.99
15582287999208775863,Fear and Trembling,2025,50.42
11952289005405552957,The Skull Beneath the Skin,2021,25.5
14519344118405720399,Recalled to Life,1871,61.25
16216642844896671250,Surprised by Joy,1993,73.0
12149149980603053117,This Side of Paradise,2025,44.75
13647370905210295871,Now Sleeps the Crimson Petal,2016,72.5
10044898285872848763,The Mirror Crack'd from Side to Side,1993,72.92
12734204975788275114,Quo Vadis,1997,7.49
11656111327341672826,La Discipline des orphelins,2016,9.25
10653335284155891988,Now Sleeps the Crimson Petal,2016,36.0
12451887013264634721,In Death Ground,2010,53.75
14801255310577049315,Precious Bane,1996,34.38
10406793567323290011,Vanity Fair,1955,77.49
9250870075036708525,Cover Her Face,1992,41.25
10433179856846093021,Have His Carcase,1998,63.33
17680887295199246053,Fair Stood the Wind for France,1996,77.92
15910689869075692607,The Road Less Traveled,1990,52.5
18400815326918584544,The Wives of Bath,2015,9.5
15475660553436562026,As I Lay Dying,1958,22.08
18423407964998340149,Minna von Barnhelm,2012,61.25
14500850562415719160,In Dubious Battle,1998,50.99
16532137425451956103,Brandy of the Damned,1992,31.0
16802666838080351242,To Your Scattered Bodies Go,1987,31.88
17914776425186276512,A Many-Splendoured Thing,1988,63.75
12964191315443756359,Pale Kings and Princes,2003,47.25
15160032697816434816,I Know Why the Caged Bird Sings,1993,40.83
13025377470182725179,The Green Bay Tree,1986,82.92
13336042917540200857,A Confederacy of Dunces,2012,65.42
18393990226663778130,This Side of Paradise,2016,72.29
12800300174700696845,Frequent Hearses,1998,58.32
14323110531162562646,Everything is Illuminated,2012,18.33
11107507488341138991,Tiger! Tiger!,2014,12.99
18411873891738501731,"Those Barren Leaves, Thrones, Dominations",1905,35.0
11437390525631040111,O Jerusalem!,2000,13.12
9409919859701496627,The Last Temptation,1988,62.5
10860191403986007600,I Will Fear No Evil,2000,44.79
11365989508107642101,Noli Me Tangere,1998,59.75
11214177390603707554,Frequent Hearses,2000,17.08
11679370969854982955,A Farewell to Arms,1986,5.42
16819729590451792750,Butter In a Lordly Dish,2022,72.29
17256652724364587297,The Green Bay Tree,1997,25.75
12784776932626464405,The Way of All Flesh,2006,21.66
12454366469410939743,"The World, the Flesh and the Devil",1989,6.04
11683207657465195674,That Good Night,1991,47.0
11870220432873182405,Noli Me Tangere,2008,18.54
13869967704819505319,No Country for Old Men,2004,32.0
14428392862621474350,Stranger in a Strange Land,2006,13.33
17641171909947869029,Frequent Hearses,2000,48.54
15961654042676348726,In a Glass Darkly,2007,55.21
14916945376654388622,Vanity Fair,2012,67.29
12569812344663742913,Recalled to Life,2016,62.08
12130546609774798569,The Soldier's Art,2010,6.66
16697425818479265284,The Monkey's Raincoat,1987,38.33
14538091522737017500,Die Dreigroschenoper,2004,16.67
13457197997520309417,Das kalte Herz,2003,22.25
18210537086891812963,An Evil Cradling,1996,36.04
18279397914396725526,The Wings of the Dove,2005,78.96
15633702839389282444,This Lime Tree Bower,2003,25.83
10197835790866129411,Oh! To be in England,1871,81.67
11173486810473461995,The Lathe of Heaven,1989,22.71
18300471829758421063,The Way of All Flesh,2004,78.0
15472763397577409086,La Peau des savants,2023,74.0
9959308442156620003,When the Green Woods Laugh,2018,34.16
12119189805085150477,The Grapes of Wrath,2020,7.71
14461187814271425289,The Moving Toyshop,1996,13.75
9610665599319479931,Look to Windward,2007,25.0
11184392707203341536,Ego Dominus Tuus,2025,54.0
17622426275448041426,Vanity Fair,1992,41.25
17964660476412512167,A Farewell to Arms,1989,35.83
16003928956269556152,Consider Phlebas,2014,4.79
11182875065841051843,An Evil Cradling,2002,27.5
15900752680663141416,Über das Studium der griechischen Poesie,2004,73.33
10535816325766420548,Pale Kings and Princes,2005,10.62
16988522702359951466,Arms and the Man,1995,42.99
12379954962818670019,The Millstone,2006,38.75
17423937911553775815,Clouds of Witness,1997,60.83
13835997946938883620,Beneath the Bleeding,1986,22.5
12982866015130815781,Ego Dominus Tuus,1883,70.21
14409382403937538750,Precious Bane,2013,68.33
17706122720149962526,The Painted Veil,2015,67.5
13951124533012706006,Little Hands Clapping,1886,10.0
15663720255596581636,His Dark Materials,1987,79.38
9459969600641074080,"Faust, Part I",2002,6.88
9608574129006082100,The Grapes of Wrath,2002,49.99
15793365193610188786,The Stars' Tennis Balls,2024,32.5
14083428890212141649,The House of Mirth,1991,10.75
14712319476986278663,After Many a Summer Dies the Swan,2008,69.16
16250828781348948832,A Farewell to Arms,1994,47.0
13697525071972122074,To Sail Beyond the Sunset,2026,18.75
16762195601201674453,Françoise Sagan,2022,47.5
17848253020749210271,Ego Dominus Tuus,1938,69.5
14961733674714512607,The Daffodil Sky,1996,30.75
11026763135971507216,Carrion Comfort,2018,22.5
14221211467619260357,Look to Windward,2014,77.92
15417877040827092427,Der Richter und sein Henker,2005,71.04
11857730822363838691,Surprised by Joy,1988,25.83
12889550948596483166,Mutter Courage und ihre Kinder,2000,31.0
11802755847600588518,Die Welt als Wille & Wahn,2001,64.5
10010078606213696060,The Painted Veil,1996,50.42
18258508095928152352,Die Leiden des jungen Werther,1986,17.99
12703074228691910502,All Passion Spent,1905,6.25
16092958120431960984,No Longer at Ease,2012,28.33
11130245863685587263,"Look Homeward, Angel",2013,7.71
18127951242091599214,Tirra Lirra by the River,1995,12.92
15574934278821774643,Carrion Comfort,2020,47.71
16510645628801379573,The Monkey's Raincoat,1993,66.0
14713678794281953870,Oh! To be in England,2012,78.75
9912570236054226800,Frequent Hearses,1988,7.5
11288494830003446801,Down to a Sunless Sea,1999,51.66
12916234795379678596,Carrion Comfort,1989,73.25
16251090874174262845,Tirra Lirra by the River,2014,53.5
14578842335953301968,A Glass of Blessings,1988,27.49
18010376925637999456,Infinite Jest,2025,74.99
9567524778747425298,Dantons Tod,1986,27.92
15336100646650788654,Der veruntreute Himmel,1994,46.88
11092811268859345077,Some Buried Caesar,2021,59.58
14356258389927784382,Tender Is the Night,2001,5.75
17902997878123221204,The Lathe of Heaven,1999,80.21
13188578649325928439,The Heart Is a Lonely Hunter,2025,27.29
16509707288154967572,Vanity Fair,2008,11.25
15701613106432515339,O Pioneers!,2007,49.99
13610963912524848989,A Monstrous Regiment of Women,1886,20.83
12931817365026963242,"Absalom, Absalom!",1997,33.0
11079895385286476145,The Doors of Perception,1986,60.0
14695388394569950018,The Green Bay Tree,1989,76.75
15512696330742148380,L'Odeur du sanglier,1987,49.79
9934622778705183263,A Farewell to Arms,2009,60.21
16412849112392958167,A Scanner Darkly,2017,26.67
16920615248899671191,A Catskill Eagle,1938,77.5
16952473542053712120,Sleep the Brave,2013,60.42
17023146968357050738,The Glory and the Dream,1955,43.75
17729835600702134687,Brandy of the Damned,1989,50.5
15109673698684734588,Mr Standfast,2015,47.5
12004730564493191517,The Skull Beneath the Skin,2001,68.75
11158916281982921902,In Dubious Battle,2000,22.29
12625616659105684526,The Heart Is Deceitful Above All Things,1989,44.58
13427346543429532076,When the Green Woods Laugh,2005,73.33
18404613983626120146,Im Krebsgang,2023,55.21
12252982219181881824,An Acceptable Time,1991,71.67
10012099998486930753,Blue Remembered Earth,1990,18.99
9465791917644054204,"Absalom, Absalom!",2015,25.5
10033039810534663948,A Darkling Plain,2007,60.25
16018461001117175193,Behold the Man,1997,39.99
14117601445955606451,Surprised by Joy,2005,55.0
15076428047643014619,The Little Foxes,2006,62.5
9843025206490283037,By Grand Central Station I Sat Down and Wept,2003,8.0
15464159310363010830,Of Mice and Men,2011,23.99
15127931161607382237,The Golden Apples of the Sun,2003,81.67
17066143448045418839,Dying of the Light,1986,28.33
12851486869453743463,Things Fall Apart,1995,82.5
12267720694858307870,The Moving Toyshop,2011,68.75
14112644370573224058,The Man Within,1938,4.99
13651502734563848941,"Alone on a Wide, Wide Sea",2002,35.42
17471479261784328557,Antic Hay,1998,69.25
17115015248444471397,Time To Murder And Create,1905,12.25
13928115359446349407,The Doors of Perception,2007,79.99
12993332505128822395,Im Westen nichts Neues,2004,32.08
15101464350926199334,La progéniture du mal,2004,70.83
18196551175204509231,All Passion Spent,1998,64.58
12179340301323478968,Wildfire at Midnight,1996,16.67
13710622962632790592,As I Lay Dying,2011,61.67
14733470751718498490,The Wives of Bath,2001,20.0
10586260585548091261,Nine Coaches Waiting,2019,48.12
12274949932027172327,An Evil Cradling,2001,10.75
17916685127793412381,The Waste Land,1938,60.83
14082494534474909644,"Those Barren Leaves, Thrones, Dominations",1883,44.99
18357537979878259204,Let Us Now Praise Famous Men,2020,53.75
16734893582100208713,Look to Windward,1995,33.0
17751001783165467372,A Swiftly Tilting Planet,1998,17.5
12076830400784833320,Fair Stood the Wind for France,1904,63.5
17113416813721473927,Le Désir des femmes fortes,1905,82.08
13802685156051805500,That Hideous Strength,1994,47.29
11028411150964827055,The Daffodil Sky,1999,6.46
10968200253433124809,The House of Mirth,2021,68.75
11850519359705842210,The Millstone,1994,48.75
11937567519010293071,The Skull Beneath the Skin,2001,72.49
16088610614415153894,The Heart Is Deceitful Above All Things,2016,58.12
11740685289493597005,A Catskill Eagle,2003,35.5
17307691971779101848,Number the Stars,1995,10.83
16796889886679137559,Recalled to Life,2015,46.99
14674979483974531694,Let Us Now Praise Famous Men,1998,41.25
12709594926335462304,Things Fall Apart,2026,22.08
11887697164464024298,Blood's a Rover,1997,43.33
11771855155690443585,Blithe Spirit,2021,14.99
14321422330389429563,"Ah, Wilderness!",1995,68.75
14022406990282482395,Blood's a Rover,2001,69.38
12374889837311034816,As I Lay Dying,2014,32.49
10604614215448528969,No Longer at Ease,1989,56.0
11421611206273985341,The Last Temptation,2007,14.5
9504352142386763960,Recalled to Life,2020,40.75
13024969560016304486,The Wings of the Dove,2009,64.5
17597285797411881704,Paths of Glory,1988,56.25
11317558639131998773,The Far-Distant Oxus,2015,61.88
14121151982690889420,A Scanner Darkly,2011,27.71
14928711622808682568,Frequent Hearses,1905,53.75
11532391629238007891,Nathan der Weise,2016,75.0
16617871224495996771,From Here to Eternity,2016,77.0
18107561306917760166,La Soumission comme passion,2018,65.83
12833946299706635510,Quo Vadis,1992,33.12
16090493967905648060,All Passion Spent,2012,71.88
17441787686201552099,In a Dry Season,2004,69.99
17317188169481288611,The Doors of Perception,2016,23.33
11683295082310800758,Recalled to Life,2018,47.5
11380674028141298345,Down to a Sunless Sea,1999,27.75
11121489237263708010,Let Us Now Praise Famous Men,2003,22.08
11802029288008044114,Of Human Bondage,1998,70.0
10700597177916249393,The Skull Beneath the Skin,2018,41.0
9395649848003453258,The Man Within,2017,39.58
10655110886400630687,The House of Mirth,2015,35.0
9934526018057040394,As I Lay Dying,1987,38.75
15668623958569179175,Die Blechtrommel,2004,3.75
11944629235169445861,The Stars' Tennis Balls,1989,68.99
16769744292435093165,The House of Mirth,1989,72.75
9638641938167985657,Let Us Now Praise Famous Men,2012,66.0
10713630638747291901,The House of Mirth,2019,70.0
17760702344711659590,Jesting Pilate,1997,66.88
16802634137178897676,An Acceptable Time,1995,68.75
14903302648453453484,Brandy of the Damned,1905,24.79
17840539124886098625,Have His Carcase,2001,69.0
13212361228570189062,Consider the Lilies,2003,19.5
17921294194342473270,Jesting Pilate,2025,21.67
17121792794856033651,The Heart Is a Lonely Hunter,2019,35.42
17534403708455953500,Dance Dance Dance,2020,65.21
9403586177796042274,Fame Is the Spur,2008,48.33
10674017329522336102,The Moving Toyshop,2002,44.58
10218228080490622016,The Monkey's Raincoat,1988,33.99
10785827065376164869,No Longer at Ease,2002,21.25
14270016353602710668,For Whom the Bell Tolls,2014,19.58
9824954359056100585,Romulus der Große,1997,41.25
12939374965908734893,The Monkey's Raincoat,1988,37.08
9513864892558783307,The Stars' Tennis Balls,1990,82.08
15562905110403662837,No Highway,2001,45.83
